@relation movies
@attribute 'MovieId' numeric
@attribute 'Title' string
@attribute 'IsAction' { 0, 1}
@attribute 'IsAdventure' { 0, 1}
@attribute 'IsAnimation' { 0, 1}
@attribute 'IsBiography' { 0, 1}
@attribute 'IsComedy' { 0, 1}
@attribute 'IsCrime' { 0, 1}
@attribute 'IsDrama' { 0, 1}
@attribute 'IsRomance' { 0, 1}
@attribute 'IsFantasy' { 0, 1}
@attribute 'IsHorror' { 0, 1}
@attribute 'IsMistery' { 0, 1}
@attribute 'IsHistory' { 0, 1}
@attribute 'IsFamily' { 0, 1}
@attribute 'IsSport' { 0, 1}
@attribute 'IsWar' { 0, 1}
@attribute 'IsWestern' { 0, 1}
@attribute 'IsSciFi' { 0, 1}
@attribute 'IsThriller' { 0, 1}
@attribute 'Year' numeric
@attribute 'Rating' real
@attribute 'Votes' numeric
@attribute 'CriticScore' numeric
@data
895',Rambo',1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2008,7.1,187077,46
896',Planet Terror',1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,7.1,174553,55
897',Concussion',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,7.1,61274,
898',The Fall',0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.9,93036,64
899',The Ugly Truth',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,6.5,172558,28
900',Bride Wars',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,5.5,83976,24
901',Sleeping with Other People',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,6.5,27730,64
902',Snakes on a Plane',1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006,5.6,118905,58
903',What If',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,6.8,55243,59
904',How to Train Your Dragon 2',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.9,237565,76
905',RoboCop',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,6.2,190833,52
906',In Dubious Battle',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.2,1455,43
907',"Hello, My Name Is Doris"',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,6.7,12361,63
908',Ocean's Thirteen',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2007,6.9,269581,62
909',Slither',0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2006,6.5,64351,69
910',Contagion',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2011,6.6,187004,70
911',Il racconto dei racconti - Tale of Tales',0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2015,6.4,17565,72
912',I Am the Pretty Thing That Lives in the House',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.7,4204,68
913',Bridge to Terabithia',0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2007,7.2,117297,74
914',Coherence',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013,7.2,66265,65
915',Notorious',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2009,6.7,33007,60
916',Goksung',0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2016,7.5,17962,81
917',The Expendables 2',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,6.6,257395,51
918',The Girl Next Door',0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2007,6.7,19351,29
919',Perfume: The Story of a Murderer',0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2006,7.5,199387,56
920',The Golden Compass',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2007,6.1,155078,51
921',Centurion',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.4,67801,62
922',Scouts Guide to the Zombie Apocalypse',1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,6.3,31651,32
923',17 Again',0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2009,6.4,152808,48
924',No Escape',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.8,57921,38
925',Superman Returns',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,6.1,246797,72
926',The Twilight Saga: Breaking Dawn - Part 1',0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2011,4.9,190244,45
927',Precious',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,7.3,91623,79
928',The Sea of Trees',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,5.9,7475,23
929',Good Kids',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,3843,86
930',The Master',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,7.1,112902,
931',Footloose',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,5.9,39380,58
932',If I Stay',0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2014,6.8,92170,46
933',The Ticket',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,5.4,924,52
934',Detour',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.3,2205,46
935',The Love Witch',0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,6.2,4669,82
936',Talladega Nights: The Ballad of Ricky Bobby',1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6.6,137502,66
937',The Human Centipede (First Sequence)',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,4.4,60655,33
938',Super',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.8,64535,50
939',The Siege of Jadotville',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,7.3,14689,83
940',Up in the Air',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,7.4,279694,
941',The Midnight Meat Train',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,6.1,50255,58
942',The Twilight Saga: Eclipse',0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2010,4.9,192740,58
943',Transpecos',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5.8,1292,73
944',What's Your Number?',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,6.1,62095,35
945',Riddick',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013,6.4,132098,49
946',Triangle',0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2009,6.9,72533,66
947',The Butler',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.2,93322,
948',King Cobra',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,5.6,3990,48
949',After Earth',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4.9,166512,33
950',Kicks',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,2417,69
951',Me and Earl and the Dying Girl',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.8,92076,74
952',The Descendants',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,7.3,211348,84
953',Sex and the City 2',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,4.3,62403,27
954',The Kings of Summer',0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.2,65653,61
955',Death Race',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2008,6.4,173731,43
956',That Awkward Moment',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,6.2,81823,36
957',Legion',1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010,5.2,84158,32
958',End of Watch',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2012,7.7,192190,68
959',3 Days to Kill',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,6.2,73567,40
960',Lucky Number Slevin',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.8,271940,53
961',Trance',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,7,97141,61
962',Into the Forest',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2015,5.9,10220,59
963',The Other Boleyn Girl',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2008,6.7,88260,50
964',I Spit on Your Grave',0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2010,6.3,60133,27
965',Custody',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.9,280,72
966',Inland Empire',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,7,44227,
967',L'odyssée',0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.7,1810,70
968',The Walk',0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.3,92378,
969',Wrecker',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,3.5,1210,37
970',The Lone Ranger',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6.5,190855,
971',Texas Chainsaw 3D',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,4.8,37060,62
972',Disturbia',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2007,6.9,193491,
973',Rock of Ages',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,5.9,64513,47
974',Scream 4',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,6.2,108544,52
975',Queen of Katwe',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,7.4,6753,73
976',My Big Fat Greek Wedding 2',0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,6,20966,37
977',Dark Places',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,6.2,31634,39
978',Amateur Night',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,2229,38
979',It's Only the End of the World',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7,10658,48
980',The Skin I Live In',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2011,7.6,108772,70
981',Miracles from Heaven',0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,7,12048,44
982',Annie',0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,5.3,27312,33
983',Across the Universe',0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2007,7.4,95172,56
984',Let's Be Cops',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.5,112729,30
985',Max',0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.8,21405,47
986',Your Highness',0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,5.6,87904,31
987',Final Destination 5',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,5.9,88000,50
988',Endless Love',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2014,6.3,33688,30
989',Martyrs',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,7.1,63785,89
990',Selma',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,7.5,67637,
991',Underworld: Rise of the Lycans',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,6.6,129708,44
992',Taare Zameen Par',0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2007,8.5,102697,42
993',Take Me Home Tonight',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,6.3,45419,
994',Resident Evil: Afterlife',1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,5.9,140900,37
995',Project X',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,164088,48
996',Secret in Their Eyes',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.2,27585,45
997',Hostel: Part II',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,5.5,73152,46
998',Step Up 2: The Streets',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,6.2,70699,50
999',Search Party',0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.6,4881,22
1000,'Nine Lives',0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,5.3,12435,11
